score,comment
5,"와우! 배송도 엄청 빠르고 기사님도 친절하고 설치도 완전 깔끔히 잘해주셨어요~~

이제 나의 삶의 질도 올라가네요 ㅎㅎ 너무 맘에 들어요 진작 살걸~~ ㅎㅎ

믿을만한 곳에서 살라고 검색 열심히 했는데 여기가 최고 ㅎㅎ 사세요사세요 너모 좋아요"
5,정말 만족합니다 시간이 빠듯하게 배송일자 지정 요청하였는데 이틀만에 세탁기를 배송해주시네요기존에 10키로 작은고 쓰다가 24키로 대용량으로 바꾸니 신세계가 펼쳐지네요 앞으로 빨래하는시간이 행복할거 같애요 감사합니다~~^^
5,"배송도 원하는날짜에 딱 오시구 오기전에 전화미리주시고왔어요!! 배송기사님 두분오셨는데 두분다 왕친절,,ㅠㅠ집에 쫌 문제아닌 문제가 발생했었는데 기다려주시구 신경써주셨어요 진챠감덩,,세탁기 이뿌고 성능도좋은데 설치기사님들도 좋아서 만족도 최고예용ㅎㅎ 감사합니다아아"
5,친정집 세탁기가 고장나서 주문했는데공휴일 포함 2주내 배송이라 안내 받았는데세탁기가 고장나서 부모님께서 손빨래 한다고 빠른 배송 드린다고 했는데사장님께서 친절히 상담도 해주시고 배송은 특급 배송으로 3일만에 왔네요!!세탁기는 성능은 두말하면 잔소리 당연히 좋고건조기의 신세계에 빠지셔서 너무 좋아하시네요~신경써서 배송해주셔서 너무 너무 감사드립니다.
5,"결제 후 2일 만에 배송 설치 완료했습니다.온라인 최저가 구매였고,매우 만족합니다.사정으로 배송 당일 집에 없어서 기사님들께서설치해 주시고 가셨네요선 정리 깔끔하게 해주시고, 친절하셨습니다.오래 잘 사용하겠습니다.~"
5,설치기사님들 설치 너무 잘해주셨고 뽈래도 잘되고 건조기도 잘 마릅니다. 너무 만족합니다.설치공간이 좁아서 장 일부 철거했구요.기사님들도 친절하셨고 배송일정이 몇번 변경됐는데 친절하게 잘 해주셨습니다 잘 쓰겠습니다^^
1,"태어나서 가전 배송 받기 가장 힘들었던 기억. 업체랑 LG설치기사님이랑 전혀 소통이 안되는 느낌. 처음 기사님께 연락받고 스케쥴 조율했습니다. 출장이 잦아서 근시일내는 힘들 것같아서 2주 정도 후의 날짜로 미리 지정했습니다. 그런데 2주 지나서 발송일 하루 전날에 업체에서 전화와서 전산상 문제로 취소가 됐다고 합니다. 다시 1주 후나 2주 후 날짜로 가능하다고 했어요. 1주 후 날짜로 해달라고 하니, 그게 어려울 수 있으니까 확정되면 전화 준다고 했습니다. 전화 안 줬습니다. 그래서 제가 그 전전날인가 전화했더니 확정이 났답니다. 그런데 당일날 기사님한테 전화가 안오더라고요. 업체에 전화했더니 또 하루가 밀렸다네요.(그걸 왜 당일날 말해주냐니까 그걸 실시간으로 본인들이 확인할 수는 없지 않느냐... ㅋㅋㅋㅋㅋㅋㅋ 왜? 오늘 배송되어야 할 사람들이 밀렸는지 아침에 확인하고 문제 있으면 전화주면 되는거 아닌가? 이해불가.) 내일 온대요. 내일 안 와요. 가만히 기다렸어요. 월요일날 저 어이없는 답변 듣고, 목요일날 첫 전화 받았습니다. 당일날 받을 수 없어서 다음날로 옮겼고 그제서야 겨우 받았습니다. (다시 1주 정도 후로 날짜 지정했으면 아마 지금까지도 못 받았겠죠) 제가 전화해서 당장 내일날짜로 바꿔달라고 한 것도 아니고, 2주 정도 계속 여유 주면서 날짜 좀 확정지어달라고 하는데 그것도 잘 안되고. 결국 스케쥴 다 망가지면서 세탁기 받았습니다. 무슨 난리인지. 세탁기 하나 받는데 너무 스트레스받았습니다. 직구로 TV 구매했었는데 그때보다 더 진빠지고 힘든 기억이었습니다."
5,베란다 입구가 좁아서 작은방 창으로 이동했는데 옛날아파트라서 좀 튀어나온 부분은 있지만 빨래도 조용하게 잘되고 건조기 먼지 쌓이는거 보고 놀랐어요.디자인 이쁘고 아주 만족합니다.
5,더운데 기사분 2분 오셔서 잘 설치해주시고 가셨어요~이쁘고 빨래 돌리고 건조했는데 좋아요다만 배송이 느려~기다리다가 눈 빠질뻔했내요~저렴하게 구입해서 맘의 위안 삼아봅니다
5,"백화점 매장에서 품질은 확인했고 네이버에서 저렴하게 구입했어요 할인도 많이 받고 :) 물론 상품도 예상했던 만큼 최고에요
사자마자 아기용품 아기이불 세탁했는데 깨끗하고 성능도 만족스러워요 잘 쓸께요"
5,"대리점과 인터넷 비교 후 구입했는데, 넘 만족해요~ 가격할인도 많이 되고, 세탁기능에 건조설정 해 놓으면 빨래 끝나자 바로 건조 시작하니깐 너무 편하고 좋아요~~ 배송도 빨랐어요~ 번창하세요~^^"
5,배송이 오래 걸릴줄 알았는데 생각보다 빨랐어요.배관 때문에 쫌 앞으로 빼서 작업했고 그래서 기사님이 최대한 자연스럽게? 설치해 주셨습니다.어떤 모델 살까 고민 엄청하고 고른 보람 있어요.
5,세탁기 10년 써서 이번에 lg 워시타워로 구매했는데 잘 산거 같네요 더 써보고 후기 남길께요참 새수건 사서 빨고 건조하고나니 필커에 솜털이 어마무시하게 생기네요건조할때마다 필터는 비워줘야 겠어요
5,워시타워=삶의 질 수직상승! 가족구성원 모두 직장인이라 주말 짬에 집안일 처리할 때 건조준비 설정해두면 신경쓸 것 없이 나머지 집안일에 집중할 수 있어서 너무 편리합니다. 가장 만족하는 가전이에요!
5,좀더 싸게 살수있는 타회사 제품도 알아봤지만 성능.내구성봤을땐 선택은 엘지네요. 색상 화이트도 깔끔하고 실내가 좁아보이지 않아 만족합니다. 워시타워 적극추천!! 신세계가 열립니다.
5,구매한지 일주일도안되서 설치받았고 직장맘이라 설치하는거 못보니까 동영상까지 찍어서 세심하게 설명해주시는거에 감동~ 오프라인매장 가격에 후덜덜해서 g마켓 검색해본건데 완전 만족합니다^^
5,설치기사님도 친절했고 세트로 놔두니 사용감도 좋구 보기도 좋고 매우만족입니다. 워시타워의 장점은 다른게 아닙니다 조작버튼이.가운데 있어서 편한것전 이거 하나 봤습니다 리모컨보다 손맛이죠
5,"결혼해서 쓰던 만 16년 차 드럼 세탁기를 보내고 신셰게를 보여준다는 건조기 세탁기 일체형인 워시타워를 장만하였다.
테스트 결과 이건 뭐... 천국이 따로 없다. 전기셰는 많이 나올 듯 하다 열기가 따근 하다. 여튼 좋다"
5,이사하느라 바로 설치된다기에 반신반의하며 구매했는데 예정일 보다 더 빨리 연락이 와서 심지어 하루 늦춰서 받았어요. 결제 후 바로 십만원이 더 다운되서 아쉬웠지만 그래도 너무너무 만족합니다.
5,타 제품들과 이것저것 비교해보다가 지마켓 스마일 할인이용해서 그나마 알맞게 구매한것 같네요 할부기간은 길지만 사용만족도는 좋네요 건조기에 빨래를 돌리니 바로 사용가능해서 좋은데 전기세는 약간 걱정되네요 ^^
5,"원하는 날짜에 맞춰서 설치 잘해주셨네요
실물이 훨씬 이뻐서 마음에 듭니다
역시 건조대 높이 낮은게 큰 장점인거같아요
키가 작아도 건조기에 불편하지 않게 옷을 넣을수 있으니까요"
5,3일만에 받았어요 세탁실 입구에 냉장고가 있어서 그것도 옮기고 넣어주시느라 힘드셨을텐데 척척 잘하시더라구요 바로 세탁돌려봤는데 빠르고 건조기도 보송보송하니 오래 안걸리고 좋아요 그
5,"정말 좋아요 통돌이 쓰다가 바꾸니 신세계임, 조용하고 깨끗하게 잘 빨고 기분좋게 잘 말려주네요 전엔 세제 많이 써도 잘 안빨렸는데 세제도 딱 적정량만 쓰고도 참 빨래 잘되네요 빨래날이 설래요 많이파시구 대박나세요"
5,"6일 주문 14일 배송 완료.

예정일이 월말로 나와서 걱정했는데 다행이네요



삼성드럼 12년 썼더니 세탁물 냄새와 간혹 재시작을 해서 구매했어요 예전 가스식 건조기 썼었는데 건조시간은 비슷 한거 같네요"
5,"원하는 날짜에 딱 맞춰 배송해주셨고, 설명도 자세히 해주셔서 좋았어요.
새로 세탁기, 건조기 사서 신나는 마음에 이불이며 베개며 다 세탁하고 있습니다. 버튼도 가운데 있어서 너무 편해요~~~~"
5,집에 세탁기가 망가져서 엄마 선물로 사드렸는데 너무 만족하세요. 그동안 못 빨았던 온 집안의 이불을 다 갖다 빠는 중이랍니다:) 돈쓰고 굉장히 뿌듯하네요!
5,엘베 없는 4층인데 힘들게 설치해 주셔서 감사합니다!베란다가 환하네요~ 드럼 처음인데 세정력 나름 괜찮은 것 같아요 건조기가 같이 붙어 있어서 예열할수 있어 좋고현재까지 불편함 없이 잘 쓰고 있어요!!
5,18년된 10kg트롬세탁기 대신 새로온 이모님입니다. 아직 사용에 익숙치 않아 표준으로만 막막 돌리고 있는데 외관도 이쁘고 맘에 들어요. 다만 예전과 같은 세탁기에 붙이는 간편 사용 설명서가 없어 아쉽습니다.
5,"배송 설치빠르고 사전답사요청했는데 그것도 잘 처리해주셨어요~~트윈워시가 각각 세탁기 건조기 따로 사는것보다 훨씬 경제적이네요
모양도 예쁘구요~~~"
5,"주문하고서 궁금한 점 문의를 남기면 바로 바로 연락 주셔서 너무 편했어요
구매하고 기간이 얼마나 걸릴지 몰랐는데 생각보다는 빨리 된거 같아요
기사님께서 사전 방문 오시고 친절히 설명해주셔서 아주 좋아여"
4,크고 고가라 품질이 탁월히 좋을 줄 알았는데 기존에 쓰던 작은거랑 별 차이 못 느낌그냥 넉넉히 들어가 좋다는 것 외에는 가격만큼은 못하는것 같네요
4,건조기 신세계네요. 살까말까 망설이다 지인들 추천으로 구매하게 되었는데 삶의질이 달라졌습니다. 조용하고 우선 빨래 널 필요없이 바로 건조해서 말리면 된다는게 너무 편하네요. 적극추천요
5,설치공간에 딱맞고 너무예뻐요통돌이 쓰다가 큰 드럼으로 바꾸니 빨래 할맛나요ㅎ건조기랑 붙어있어서 옮기기도 편하고 너무 좋네요설치기사님 친절하시고 깔끔하게 해주셨어요
5,구매한지 사흘만에 왔구요 설치 잘 됐고 지금 수건 빨아보는 중 입니다 건조기를 쓰면 새로운 세상이 열린다는데… 마침 비도 내리는지라 건조기 쓰기 좋네요 이제 장마가 두렵지 않아요~
5,딱 10일만에 왔네요.11절 가격이 10만이나 내렸는데 속이 상하네요.저도 기다렸다가 할걸...13년된 드럼세탁기가 가고 최신형이라 세탁시간도 엄청.빠르네요.오늘 워시타워 온 기념으로 간만에 야식타임 가져야겠어요~^^
5,결재 후 일주일안에 원하는 날짜에 딱 맞춰서 잘받았습니다~사전 점검도 설치도... 친절하게 안내해주셨고 꼼꼼히 작업해주셨어요~10년넘게 10키로 드럼세탁기만쓰다 바꿔보니 시간도 반절 단축되고 아주 좋습니다~~
5,"너무 좋아요!
시간이 생각보다 오래 걸리는 듯 하지만
다용도실도 넓어지고,
바로 접어서 넣을 수 있다는 것도 정말 좋네요!!

설치도 너무나 친절하게 잘 해주고 가셨어요!!"
5,소리도 그닥 크지않고 아주 잘 돼네요건조기까지 있어서 비오는날 걱정할일도없이 바로 옷장속으로~쏘옥정말 듬직하네요 효자가 따로 없어요 굿!적극추천합니다
5,이전에 LG통돌이 세탁기와 삼성 건조기를 따로 나누어 사용하다가 이번에 LG트롬 타워워시로 바꾸었는데 나머지 공간을 다른 용도로 활용할 수 있어서 좋습니다.
5,"예정일보다 빨리 배송되어서 좋았어요

많이 알아보고 주문한건데 대만족입니당

조작부가 가운데 있고 사이즈가 슬림해서"
5,주문하고 3일만에 설치 받았어요자리가 좁아서 문짝떼고 설치했구요기사님들 친절하시고 고생 많으셨습니다워시타워 세탁 용량도 크고 건조 용량도 커서 넉넉하게 돌릴수있어서 좋아요
5,"원하는 날짜에 빠르게 설치해주셨어요.
생각보다 너무 이쁘네요 오브제하고 고민하다가 구매했는데 맘에 들어요 자리 많이 차지하지 않고, 좋아요 강추합니다"
5,주문하고 바로 다음날 오셨어요! 세탁기가 고장나서 걱정하고 있었는데 너무 감사해요. 베란다 문으로 못들어가서 작은방 창문 뜯고 조심조심 옮겨주시고 최고로 만족합니다.
5,빠른배송에 설치도 잘해 주셔서 감사드려요세탁실에 좁아서 워시타워로 샀는데 너무 잘한것 같아요건조기는 처음이라 먼지보고 놀라네요장마철에도 걱정없을것 같아요
5,신세계에요 생각보다 컴팩트해서 삼성보다 부피가 작아요 건조해도 구겨지지도 않고 너무 좋습니다~~~~ 오브제 할 돈이 부족해서 이 제품을 구매했는데 오히려 잘한듯 싶어요~ 깔끔합니다^^
5,설치공간이 협소해서 건조기만 사야하나 고민하다가 어느 분이 올린 설치사진을 보니 분리시켜 설치하는 모습을보고 속 시원하게 주문 설치 잘 했습니다.워낙 키가 높은 제품이라 배송시 분
5,세탁실이 좁아서 설치하는데 기사분들이 많이 고생하셨는데 제품 자체는 딱 좋아요 오브제컬렉션으로 안 해도 제품 자체 기능 보고 산 거라 만족합니다. 건조기 있으니 신세계네요 매일 편하게 살아요
5,터치방식에 버튼 조작을 중간부에서 컨트롤할수있어 편리하며 스타일러스 기능이 있어 의류 먼지와 냄새 제거에 탁월하네요 디자인도 심플하니 만족합니다
5,전에 드럼세탁기 소음으로 인한 스트레스 이제 걱정없네요..집안이 너무 조용 작동도 잘되고 일단 소음공해에서 해방 넘 좋아요..설치기사님 넘 고생했어요...
4,삼성세탁기10년쓰고 LG로바꿨네요 세탁기탈수시소음이있네요 건조기는처음인데 빨래널고걷는수고로움덜어서정말좋아요~설치기사님들친절하시고 수고많이하셨어요~매일 열일중입니다~^^
5,이리 저리 고민하다가 집에서 나만 볼껀데 하고 가성비로 선택했어요. 딱 좋네요~~~^^배송도 빠르고 예전 세탁기 바로 철거 해주고 좋아요
5,"10만원은 오르락 내리락 하지만 하루라도 빨리 주문 하고 예정일이 2주 뒤였는데 1주일만에 받은 것 같아요.
빠른 배송이 제일 좋습니다.^^"
5,설치도 뚝딱~ 기사님이 설명도 잘해주시고~ 제품도 완전 만족하고 쓰고있어요. 라이프스타일이 워시타워 전과 후로 극명하게 달라지네요~ 완전 추천합니다~
5,이사하느라 산더미처럼 쌓인 4인가족 침구이불빨래를 이틀동안 다해서 장안에 다넣었네요. 건조기없이 살다 들여놓았더니 너무좋아요.
5,입주 시기가 더운 여름이었는데 원하는 날짜에 맞춰 친절하게 설치해 주고 가셨어요! 소음도 적고 생각보다 빨래양도 넉넉히 들어가요!
5,"저렴한 시즌에 사서 잘 쓰고 있는데
너무 좋네요 단점이라고 한다면 세탁기 사용하기전애 건조기준비를 누르고선 사용을 해야지 시간이 절약되요 그거 말구는 너무 좋아요!"
5,원하는 날짜에 맞춰서 배송 잘 왔고 lg 전자에서 나오셔서 설치도 꼼꼼히 해주셨습니다. 오브제 제품과 고민했는데 컬러도 주방과 잘 매치되고 만족합니다.
5,일체형이라 높이가 낮아서 편리합니다 건조시간 단축도 살짝되는거같아요 기존 통돌이만 쓰다가 넘어왔는데 세탁력은 그렇게 못？∏¤쨉？ 편리하네요
5,"그동안 이런 신세계를 모르고 살았다는게 참...
저희집에 오셔서 세탁기를 보고 가신 어머님이 본인도 사시겠다며 알아봐 달라시네요^^"
5,"사용하던 세탁기가 갑자기 고장이 나서(오래되서 바꿔야지 하던중)수리비도 많이 든다 하길래 폭풍검색을 했죠^^
아이들도 다자라 집을 떠나고 부부만 사는지라 10키로 세탁기로도 일주"
5,"신혼때 통돌이구매했다가 4년만에 바꿨어요ㅎ
태어날아가도있고ㅋ세탁실이 너무 훤하게 바꼈네요!
배송도 주말끼고5일밖에안걸리고 너무잘쓸께요^-^"
5,트루스팀도 있고 용량도 큰데 싸게 잘 산거 같아요~ 설치도 원하는 날짜에 잘 해주시고 친절한 설명까지~디자인도 너무 이쁘네요~^^
5,"좋은제품 저렴하고 빠르게 구입할 수 있어서 매우 만족 합니다.
제품을 만드신분 판매하시는분들의 빛나는 노력을 설치하시는 분이 따라가지 못한것 같아 아쉽지만 신속한 처리에 감사 드립니다"
5,사전 답사로 수전교체로 설치가능하다하여 수전교체후 설치했습니다 지금 사용중인데 소음도 좋고 너무 괜찮네요크기가 너무 커서 깜짝놀랐는데 한번에 얇은 이불과 침대시트가 총4개 한꺼번에 들어가서 편했어요
5,가격도 너무 저렴하고 다자인도 일체형이라 깔끔하고 이뿌네요 건조해서 바로 입으니까 뽀송뽀송 너무 좋아요 그리고 따로 빨래를 건조대에 널 필요도 없어서 시간도 단축되고 진짜좋아요 엘지 워시타워 강추~~~~~
5,빠른배송 고맙습니다. 제품도 맘에 들어요. 세탁소음이 작고 건조도 짧은 시간 안에 뽀송뽀송 잘돼요. 세탁 건조 조작버튼이 가운데 있어서 편합니다. 다만 문이 좌우 선택할수 있음 좋았을거 같아요
5,운이좋았는지 주문하고 이틀만에 설치받았어요~ 기존에 아기사랑 세탁기도있었는지 원래있던 세탁기 건조기 잘빼주시고 설치도 너무 깔끔하게 잘해주셨어요~ 기대이상으로 더만족하며 사용하고있습니다~^^
5,세탁실 입구가 좁아서 힘들게 방 창문으로 넘겨서 설치 하시느라 기사님들 고생 많으셨는데 자세한 설명과 꼼꼼하고 친절한 설치까지 넘 감사했어요~~^^
5,사고 매우 만족합니다. 널고 말리는 과정을 더이상 안해도 되서 너무좋아요. 건조도 잘되고 먼지가 나오는게 눈에 보여서 좋네요~~
5,"넘 좋아요~

신세계내요^^

하루라두 빨리 경험해 보세요~~

넘 싸게 구매해서200%^^

오프라인 롯***하***

70~80만원정도차이나요ㅠ"
5,"일체형이라 깔끔하고 배송도 빠른편이었습니다
사다리차 써야했는데 추가비용없었고요
잘 설치해주셔서 어머니께서 만족하셨어요"
5,상품은 말한것도없죠ㅋ 입주전이라 에어컨도 없었는데 더운날인데도 설치기사분너무 친절하고 상냥하셔서 기분이 더 좋았네요.
5,"일찍 구매해놓고 이사날짜 맞춰요청해서 잘 설치됐습니다. 옛날아파트라 자리가 참 애매했는데, 깔끔하게 잘해주셔서 감사해요."
5,장마전에 구매. 부모님 한참 오래된 세탁기 바꿔드린 건데~ 뿌듯해요. 설치하자마자 빨래 돌리고 건조 해보시더니 장마때 딱 이라며 너무 좋아하세요.
5,워시타워~ 진정한 굿 초이스였습니다. 외관도 마음에들고 대용량이라서 성능도 굿!! 건조기는 정말 신세계입니다. 사전방문때는 설치자리 문제로 고민했는데 실제로 설치할때보니 자리가 괜찮더라구요. 잘 설치했습니다.
5,역시 만족합니다. 기능부터 디자인까지 다 맘에들어요. 물론 나온지 조금 지난 제품이지만 매장가격보다 훨씬 저렴하게 샀네요~
5,신혼때 쓰던 세탁기가 고장나서 구입했는데 세탁시간도 반의 반으로 줄고 건조도 되고 너무 편리하네요.가격도 쿠폰써서 저렴하게 구입했구요.엘지기사님들도 너무 친절하고 만족합니다.^^
5,"혹시나 설치가 안되면 걱정했는데, 설치장소 사전점검도 알아서 꼼꼼하게 해주시고 설치도 깔끔하게 해주셨어요. 아직 설치만 해놓고 사용은 하지 않았는데 기본 작동 잘되고 디자인도 예뻐서 매우 만족합니다 ㅎㅎ"
5,드럼세탁기가 고장나서 새로 샀는데 너무 좋네요~세탁도 빨리되고 소음도 적고...건조기로 돌리니까 수건이 더 부드러워요..스팀기능도 기대됩니다.
5,옛날아파트라 세탁기가 안들어갈줄알았는데 기사님께서 창문을통해 아주 잘 넣고빼고! 배송도 빠르게 해주시고 좋았어요~ 요즘세대에 건조기붙은 세탁기 너무편해서 계속 돌리고돌리고!
5,15년된 일반세탁기 하나만 사용하다가 워시타워로 바꾸니 신세계네요. 진작에 바꿀껄 그랬습니다. 한전환급금도 신청했고요.ㅎ
5,"원하는 배송날짜에 지연없이 잘 받았어요~
설치도 잘 해주시고, 설치 후 설명도 넘나 잘 해주셔서 만족합니다!!^^ 디자인이나 색도 무난하면서도 예쁜게 잘 산것 같아요~"
5,"3일만에 설치완료!
배송완료로 안넘어가서 이제서야 후기 남기네요.
세탁실 구조상 이렇게만 가능해서 문 여닫기가 불편하지만 제품은 만족합니다~"
5,빠른배송에 오나벽한 설치... 그리고 섬세한 안내까지 만족합니다.색상 때문에 고민 많이 했었는데흰색이 정답인 것 같네요...
5,제품구매 후 설치가 빨랐어요건조기 설치하니 날씨영향도 안받고 먼지가 털려서 너무 좋아요빨래도 보송하고 특가로 저렴하게 잘 산 것 같습니다
5,"쓸때마다 너무좋아서 주변에 계속 추천하고 있습니다이불,수건 빨래 할때가 제일 만족이고
건조기는 신세계 딱맞는말이에요"
5,처음으로 세탁기와 건조기세트로 사보는건데 너무 이쁘네요ㅎ건조기도 처음써는거라 기대반 설렘반이예유ㅎ베란다가 장소가 좁다보니 걱정을햇는데 기사님이 위치선정을잘해주셔서 설치잘햇네요ㅎ
5,세일할때 사서 너무 좋아요~ 비가와서 한번 미뤘지만 약속 잘지켜서 배송와주셨어요~ 설치도 꼼꼼히 잘해주셨구요~깔끔하니 너무 이쁘네요~~ 잘사용할께요~~
5,"뒷쪽에 보일러랑 하단에 턱도 있는데

기사분이 받침대도 설치해주시고 ..

통돌이 쓰다가 트롬 건조기 쓰니간 신세계 ^^"
5,원하는 시간에 배송 받아서 너무 만족합니다.2층 단독주택이었는데 사다리차 이용하여 설치해주셨어요~기사님들 너무 고생하셨네요 제품은 역시나 너무 이쁘고 백프로 만족입니다
5,"기사님께서 친절하게 잘해주셨고
세탁기와 건조기 모두 좋았어요
구매하길 너무도 잘 한 것 같아요
가전은 역시 LG~짱~~"
5,"워시타워 오늘 받았어요, 기사님들이 친절하시네요.사용후기까지는 이용을 해봐야겠지만 디자인 참 마음에 듭니다^^"
5,21kg/16kg 구매할까. 하다 큰사이쥬로 주문하고 이사하고 3일째 되는날 어제받아서 차렴이불 두개빨고 건조해서 장롱에 넣고 인형들 스팀살균하고 나니 속이 후련하네요
5,국내 최저가로 구입한듯!! 매우 만족 별 5개에 0하나 더 붙여서 50개 주고 싶네요~😄 빅스마일행사에 완전 득템요!!!
4,자리를 많이 차지하지 않아 좋아요아쉬운점은 아직은 건조기에 돌리면 안되는 제품이 은근 있네요 대나무 재질 제품은 수건도 줄어들어요
5,제일커서 구매를 결정했는데요진작 사지 않은걸 후회 할 만큼 좋네요빨래개빌때 먼지가 안떨어지고 뽀송뽀송 말려 나오니 너무 좋습니다
5,뒷베란다 문으로 통과를 못해서 작은방 창을 통해 넘겨서 설치했습니다. 창이 높아서 걱정했는데 기사님들이 잘 해주셨어요. 만족합니다.
5,흰색이라 고민하다 그냥 질렀는데 ..와서보니 넘 예쁘고깔끙하니 괜찮네요~~배송기사님들도 조심히 잘배치해주시고가셨어요~~소음도크지않고 건조기는 신세계예요~~우리집에서 세탁&건조가 열일하는것같아요~^^ㅋ
5,"설치도 너무 잘 해주시고 감사합니다
오브제사려다 기능똑같길래 이걸로구매했는데 너무만족스럽네요
고민하지말고 이거주문하세요!"
5,워시타워 나오기 전에는 건조기가 위에 있을 때 맨 안쪽 빨래물을 꺼내기가 어려웠는데 키 높이 만큼의 버튼이 생겨서 너무 편리해졌어요.
5,착한 가격과 최고의 서비스로 트롬 워시타워 제품 잘~ 받아 사용중입니다^^ 앞으로 우리집 가전은 sk스토아와 함께 하려구요! 감사합니다~
5,배공도 빠르고 세탁 건조 디자인부터 성능꺼지 너무 좋아 대 만족입니다.삶의 질이 한단계 높아진 기분이네요..ㅎ
5,"장소가 협소하여 기사님불러서 공간 확인후 설치 하였습니다.
수도꼭지부분을 교체하여 공간을 확보한후 작업을 하였는데
사진에서 보시다시피 마춘것 처럼 딱 맞아요"
5,"원래있던자리에 설치를 못해서 배.급수 호수가 길게되었어도 잘 되고 너무 좋네요

디자인도 좋고 세탁.건조도 진짜 잘 되네요

감사합니다"
5,"설치 사전점검 부터 고객센터 통해 기사님 시간 예약까지
그리고 깔끔하게 잘 설치되어서 지금 건조기 돌리는
중인데 너무 대만족입니다"
5,"배송이 많이 늦어. . 불편했지만
제품설치 깔끔히 해주셔서 정말감사드립니다
용량대비 제품은 슬림해서 공간 여유도 있고 넘 좋으네요~"
5,"생각보다 빨리왔어요
첫 배달은 2주 안되서 오고
시간이 안되서 3일 미뤄서 설치했어요
40분만에 후다닥 설치하고 가셨어요
스티로폼이 떨어져있어 치우느라 조금 애먹었지만 상품이 좋네요"
5,여러군데 비교해보고 제일 저렴한곳이었어요LG전자물류에서 바로 배송 설치까지해주셔서 너무 만족스럽습니다
5,"주변 말 들을껄.. 이걸 왜 이제 샀나 싶습니다 ㅠ
버젼업된거 나오자마자 타이밍 맞아서 잘 구매했습니다. 별개제품 올려둔거같은 삼성보다 훨씬 깔끔하고 신뢰가는 제품"
5,"아 진짜 미쳤어요.
디자인부터 역시 LG기사분들이 너무 친절하시구.
어제부터 밀린 빨래를 하고있는데
혁명입니다.
정말 건조기 없이는 못살 듯 싶어요.
세탁기 건조기 너무 조용히 잘 돌아가고 :)
사랑해요 엘지입니다."
5,세탁기가 고장나서 늦게 받을까봐 걱정했는데 지정일날 오셔서 설치 해주셨어요.세탁실 문이 좁아서 작은방 창문으로 설치 잘 해주셨어요.설치기사님들 감사합니다..크고 조아요..이제 이불 빨래 맘껏 할수 있을것 같아요~~~
5,부모님댁에 건조기가없어서 이번에 바꿔드렸어요공간이 애매해서 수전교체하고 설치했네요엄청좋아하십니다
5,"건조기는 신세계이네요. 왜 진작 안샀나 후회했어요.
한달을 고민하다가 워시타워로 구입했어요.
세탁기 용량이 커져서 빨래를 모아서 할 수 있어서 빨래하는 횟수가 줄어들었어요."
5,전에쓰던 세탁기가 오래되기도 했고 5월에 이사가는김에 이제품으로 바꾸었네요용량도 넉넉하고 건조기도 있어서 매우편리합니다
4,"원하는 날짜에 설치해 주셨구요
제품은 아직 사용전이지만 세탁실이 환하네요.
.믿고 쓰는 LG제픔이니 고장없이 잘 사용했으면 합니다"
4,건조기 처음 접하는데 신세계네요삼성제품이 더 저렴하고 성능도 비슷해서고민했는데 이제품은 일체형이고 높이도 낮아서선택했고 조용하고 좋은데 건조 시간이 한시간넘게 걸립니다
5,빨래할맛 나네요며칠사이로 10만원 가격 떨어짐고 실화입니꽈~??제품이 좋아서 매우 만족하며 사용하고있아요
4,생각보다 깊고 넓어요. 이불빨래 무난하게 가능하고 주문하고 받기까지 4일밖에 안걸려 매우 좋았어요삼성과 고민했는데 lg선택하길 잘한 것 같아요.
5,워시타워 최대용량 제품으로 기능도 다양하고 세탁건조도 잘됩니다. 트루스팀 기능도 주름 꽤 펴지고 유용합니다.엘지물류에서 설치나옵니다. 매우 친절하게 해주셨고 수평도 매우 잘잡아주십니다.
4,디자인은 정말 예쁘네요. 다만 불림 기능이 없고 세탁방식 때문에 통돌이에 비해 세척력은 많이 떨어집니다.
5,지인 소개로 11번가에서 같은 상품 구매했어요.이사한 집과 잘 어울리고 세탁.탈수 아주 잘 되어 만족합니다.
5,워시타워 쓰니까 넘 편리하고 좋네요. 주말에 주문해서 배송이 좀 늦었지만 사용해보니 정말 좋아요. 세탁 끝나고 바로 건조할 수 있어서 정말 편리해요.
5,"드럼, 건조기 첨써보는데 너무좋네요
설치공간이 깊이80cm밖에 안되서 설치될까 걱정했는데 다행이 딱 맞게 설치되었고요
카펫같은걸로 바닥 보호하면서 설치해주셨어요"
5,저렴한 가격에 좋은세탁기 잘 구매했습니다..와이프가삶의 질이 달라졌다고 하네요 설치도 깔끔하게 해주셔서 별5개드립니다~~^^
5,"건조기 들어오고나서, 신세계가 열렸어요. 수건은 너무 부드럽고, 이불 청소 너무 좋습니다
필터에 먼지보면, 왜 이제 샀나 싶네요.."
5,좀 가격이 높은데 공식인증점이라 그런지 배송빨라서 정말 좋았습니다. 가전은 엘지 성능은 엄청 좋아요.
5,11일절에 라이브방송을 놓쳐 그날에 구매했어요.토요일주문해서 운좋게 오늘 받았고요배송기사님이 친절하게 설치후 설명도 잘해주고가셨어요.건조기 강추합니다일체형이라 높이도 163인저에거 딱 좋아요
5,역시 가전은 엘지네요 버튼도 가운데에 있어서 편하고 무게를 알아서 인식해서 빨래시간 조절하고 세월참 좋아졌네요. 건조기하고 너무 생활이 편리해졌습니다.
